event_id,train_id,station_id,station_order,event_time,schedule_time,delay,lambda,delay_type,date
36,21,10,2,26175713.0,26175712.0,1.0,0.06413738704518893,tri_delay,2019-10-08
37,20,3,3,26175735.0,26175709.0,26.0,0.0346068858306673,tri_delay,2019-10-08
38,20,0,4,26175743.0,26175741.0,2.0,0.03049359863397079,tri_delay,2019-10-08
39,22,18,2,26175762.0,26175714.0,48.0,0.004711301336313121,ini_delay,2019-10-08
40,19,6,3,26175776.0,26175690.0,86.0,0.029853119199051956,tri_delay,2019-10-08
41,21,9,4,26175795.0,26175769.0,26.0,0.0077790741912728235,ini_delay,2019-10-08
42,24,9,2,26175798.0,26175780.0,18.0,0.008593610619905954,ini_delay,2019-10-08
43,16,7,4,26175832.0,26175748.0,84.0,0.005532615857893021,ini_delay,2019-10-08
44,19,9,4,26175847.0,26175810.0,37.0,0.004529700839331269,ini_delay,2019-10-09
45,23,6,2,26175848.0,26175802.0,46.0,0.0010807025671554643,ini_delay,2019-10-09
46,29,19,2,26175870.0,26175861.0,9.0,0.035496579236635004,tri_delay,2019-10-09
47,15,4,4,26175872.0,26175748.0,124.0,0.00922623461072479,ini_delay,2019-10-09
48,28,5,2,26175879.0,26175864.0,15.0,0.020192467194199155,tri_delay,2019-10-09
49,27,20,4,26175880.0,26175871.0,9.0,0.003914837638788573,ini_delay,2019-10-09
50,20,22,6,26175881.0,26175865.0,16.0,0.003678192114689795,ini_delay,2019-10-09
51,26,6,2,26175888.0,26175862.0,26.0,0.003711858577734894,ini_delay,2019-10-09
52,28,3,3,26175910.0,26175893.0,17.0,0.06881717411880497,tri_delay,2019-10-09
53,27,9,5,26175923.0,26175891.0,32.0,0.03360739827392989,tri_delay,2019-10-09
54,29,9,4,26175925.0,26175913.0,12.0,0.009238257418414032,ini_delay,2019-10-09
55,28,0,4,26175941.0,26175921.0,20.0,0.06364090975272692,tri_delay,2019-10-09
56,23,9,3,26175953.0,26175923.0,30.0,0.03365699020605754,tri_delay,2019-10-09
57,19,7,5,26175962.0,26175876.0,86.0,0.004529700839331269,ini_delay,2019-10-09
58,30,0,2,26175967.0,26175957.0,10.0,0.08895831014208216,tri_delay,2019-10-09
59,33,3,2,26175969.0,26175967.0,2.0,0.015937990769080645,tri_delay,2019-10-09
60,32,11,3,26175972.0,26175960.0,12.0,0.03845567325902613,tri_delay,2019-10-09
61,27,14,6,26175972.0,26175953.0,19.0,0.02569130712829013,tri_delay,2019-10-09
62,20,10,8,26175976.0,26175962.0,14.0,0.003678192114689795,ini_delay,2019-10-09
63,28,6,5,26175997.0,26175947.0,50.0,0.007866158474966745,ini_delay,2019-10-09
64,30,6,3,26176011.0,26175990.0,21.0,0.09780465428446325,tri_delay,2019-10-09
65,30,8,4,26176017.0,26176014.0,3.0,0.08361999185806435,tri_delay,2019-10-09
66,28,12,6,26176023.0,26176001.0,22.0,0.007866158474966745,ini_delay,2019-10-09
67,27,23,8,26176029.0,26176014.0,15.0,0.027651201549137683,tri_delay,2019-10-09
68,34,9,4,26176038.0,26176014.0,24.0,0.005802266469148963,ini_delay,2019-10-09
69,35,5,2,26176041.0,26176024.0,17.0,0.00502997462179457,ini_delay,2019-10-09
70,29,23,5,26176049.0,26176022.0,27.0,0.009238257418414032,ini_delay,2019-10-09
71,30,12,5,26176055.0,26176054.0,1.0,0.08706385822879237,tri_delay,2019-10-09
72,27,6,9,26176059.0,26176047.0,12.0,0.03480331624255006,tri_delay,2019-10-09
73,31,6,2,26176066.0,26175982.0,84.0,0.00828251782072335,ini_delay,2019-10-09
74,21,4,12,26176073.0,26176048.0,25.0,0.0077790741912728235,ini_delay,2019-10-09
75,35,0,3,26176082.0,26176070.0,12.0,0.06891359357394272,tri_delay,2019-10-09
76,37,9,2,26176092.0,26176080.0,12.0,0.12390818466544869,tri_delay,2019-10-09
77,29,0,7,26176092.0,26176082.0,10.0,0.036967429892262746,tri_delay,2019-10-09
78,39,2,2,26176098.0,26176096.0,2.0,0.07431125137127546,tri_delay,2019-10-09
79,33,17,5,26176099.0,26176088.0,11.0,0.02229303048811487,tri_delay,2019-10-09
80,27,3,10,26176100.0,26176099.0,1.0,0.04775488694426811,tri_delay,2019-10-09
81,34,22,5,26176107.0,26176059.0,48.0,0.005802266469148963,ini_delay,2019-10-09
82,31,9,3,26176116.0,26176102.0,14.0,0.0471636987912808,tri_delay,2019-10-09
83,30,17,6,26176124.0,26176074.0,50.0,0.0027740952157382422,ini_delay,2019-10-09
84,34,12,6,26176128.0,26176121.0,7.0,0.04454875984452271,tri_delay,2019-10-09
85,26,7,4,26176134.0,26176048.0,86.0,0.003711858577734894,ini_delay,2019-10-09
86,33,22,6,26176139.0,26176127.0,12.0,0.04584136536967313,tri_delay,2019-10-09
87,28,20,9,26176141.0,26176128.0,13.0,0.04015924802558175,tri_delay,2019-10-09
88,41,5,2,26176150.0,26176139.0,11.0,0.04992269237143251,tri_delay,2019-10-09
89,38,4,2,26176151.0,26176066.0,85.0,0.0031666690218314,ini_delay,2019-10-09
90,27,4,11,26176156.0,26176153.0,3.0,0.07214321817247756,tri_delay,2019-10-09
91,39,3,4,26176157.0,26176140.0,17.0,0.05722888216313522,tri_delay,2019-10-09
92,30,9,7,26176162.0,26176151.0,11.0,0.0814018946571977,tri_delay,2019-10-09
93,43,2,2,26176167.0,26176161.0,6.0,0.10316711125503995,tri_delay,2019-10-09
94,40,3,2,26176169.0,26176151.0,18.0,0.070969908730756,tri_delay,2019-10-09
95,29,4,8,26176169.0,26176158.0,11.0,0.09301165437016826,tri_delay,2019-10-09
96,33,18,7,26176171.0,26176164.0,7.0,0.04093040465798036,tri_delay,2019-10-09
97,28,10,11,26176177.0,26176175.0,2.0,0.0401368676335339,tri_delay,2019-10-09
98,42,2,2,26176178.0,26176142.0,36.0,0.00676529327858592,ini_delay,2019-10-09
99,40,0,3,26176182.0,26176181.0,1.0,0.09853921619617685,tri_delay,2019-10-09
100,39,0,5,26176186.0,26176169.0,17.0,0.05839339586665369,tri_delay,2019-10-09
101,34,6,8,26176189.0,26176180.0,9.0,0.06929511602704858,tri_delay,2019-10-09
102,43,5,3,26176192.0,26176181.0,11.0,0.009082589879328782,ini_delay,2019-10-09
103,30,19,8,26176199.0,26176197.0,2.0,0.06641041524452448,tri_delay,2019-10-09
104,39,6,6,26176206.0,26176195.0,11.0,0.1974687024311622,tri_delay,2019-10-09
105,41,0,4,26176207.0,26176193.0,14.0,0.13059468798808532,tri_delay,2019-10-09
106,45,2,2,26176211.0,26176201.0,10.0,0.009099108645690739,ini_delay,2019-10-09
107,33,9,8,26176211.0,26176183.0,28.0,0.05510995209402578,tri_delay,2019-10-09
108,30,10,9,26176212.0,26176210.0,2.0,0.07911995379860418,tri_delay,2019-10-09
109,35,6,4,26176214.0,26176096.0,118.0,0.00502997462179457,ini_delay,2019-10-09
110,36,9,2,26176220.0,26176213.0,7.0,0.07953500091030331,tri_delay,2019-10-09
111,23,7,4,26176223.0,26175988.0,235.0,0.0010807025671554643,ini_delay,2019-10-09
112,33,11,9,26176231.0,26176217.0,14.0,0.03442569655348268,tri_delay,2019-10-09
113,43,0,4,26176232.0,26176228.0,4.0,0.009082589879328782,ini_delay,2019-10-09
114,34,3,9,26176235.0,26176228.0,7.0,0.04336716097835319,tri_delay,2019-10-09
115,28,7,12,26176242.0,26176200.0,42.0,0.04291147039841646,tri_delay,2019-10-09
116,40,6,4,26176243.0,26176207.0,36.0,0.009951233379671971,ini_delay,2019-10-09
117,33,19,10,26176243.0,26176240.0,3.0,0.05058190183568989,tri_delay,2019-10-09
118,32,4,8,26176250.0,26176248.0,2.0,0.001506680211812166,ini_delay,2019-10-09
119,31,7,5,26176251.0,26176176.0,75.0,0.00828251782072335,ini_delay,2019-10-09
120,43,6,5,26176258.0,26176254.0,4.0,0.14036545407579035,tri_delay,2019-10-09
121,36,7,3,26176284.0,26176278.0,6.0,0.056891440560376316,tri_delay,2019-10-09
122,37,4,3,26176289.0,26176278.0,11.0,0.02604376570905025,tri_delay,2019-10-09
123,34,4,10,26176290.0,26176289.0,1.0,0.06639138354710107,tri_delay,2019-10-09
124,41,6,5,26176309.0,26176219.0,90.0,0.009574443203266874,ini_delay,2019-10-09
125,44,3,2,26176324.0,26176225.0,99.0,0.08250645643185982,tri_delay,2019-10-09
126,30,7,10,26176333.0,26176235.0,98.0,0.0027740952157382422,ini_delay,2019-10-09
127,46,1,2,26176369.0,26176245.0,124.0,0.009997975439106802,ini_delay,2019-10-09
128,33,7,11,26176409.0,26176271.0,138.0,0.0017427351808838357,ini_delay,2019-10-09
129,45,0,3,26176473.0,26176260.0,213.0,0.009099108645690739,ini_delay,2019-10-09
130,5,5,2,26176831.0,26176824.0,7.0,0.007367596346566454,ini_delay,2019-10-09
131,0,2,4,26176837.0,26176827.0,10.0,0.00625143868360868,ini_delay,2019-10-09
132,1,4,3,26176844.0,26176808.0,36.0,0.003143747927758456,ini_delay,2019-10-09
133,6,9,2,26176889.0,26176860.0,29.0,0.040483043093694444,tri_delay,2019-10-09
134,0,4,5,26176891.0,26176853.0,38.0,0.00625143868360868,ini_delay,2019-10-09
135,3,4,3,26176899.0,26176823.0,76.0,0.005484760248061078,ini_delay,2019-10-09
136,11,2,2,26176909.0,26176902.0,7.0,0.07634061602357672,tri_delay,2019-10-09
137,12,5,2,26176918.0,26176915.0,3.0,0.011498190137692724,tri_delay,2019-10-09
138,2,4,2,26176921.0,26176783.0,138.0,0.005535837854962842,ini_delay,2019-10-09
139,10,9,2,26176923.0,26176920.0,3.0,0.028862995909088626,tri_delay,2019-10-09
140,9,0,2,26176930.0,26176908.0,22.0,0.04477427270747332,tri_delay,2019-10-09
141,13,5,2,26176939.0,26176919.0,20.0,0.0470611901103449,tri_delay,2019-10-09
142,8,4,6,26176943.0,26176938.0,5.0,0.005113985472331496,ini_delay,2019-10-09
143,47,6,2,26176946.0,26176942.0,4.0,0.02940566212753424,tri_delay,2019-10-09
144,4,4,4,26176950.0,26176893.0,57.0,0.009965394266849923,ini_delay,2019-10-09
145,5,6,3,26176956.0,26176897.0,59.0,0.007367596346566454,ini_delay,2019-10-09
146,14,1,2,26176958.0,26176947.0,11.0,0.0014940776505867506,ini_delay,2019-10-09
147,11,4,3,26176960.0,26176928.0,32.0,0.009197466997311107,ini_delay,2019-10-09
148,12,0,3,26176973.0,26176961.0,12.0,0.006894387204877659,ini_delay,2019-10-09
149,13,0,3,26176984.0,26176974.0,10.0,0.00837291061183633,ini_delay,2019-10-09
150,17,11,3,26176991.0,26176973.0,18.0,0.03526436002726614,tri_delay,2019-10-09
151,16,6,2,26177009.0,26177002.0,7.0,0.005532615857893021,ini_delay,2019-10-09
152,18,0,2,26177031.0,26177014.0,17.0,0.03271840566788816,tri_delay,2019-10-09
153,13,6,4,26177039.0,26177013.0,26.0,0.00837291061183633,ini_delay,2019-10-09
154,12,6,4,26177043.0,26176987.0,56.0,0.006894387204877659,ini_delay,2019-10-09
155,18,6,3,26177055.0,26177040.0,15.0,0.009589529383277763,ini_delay,2019-10-09
156,18,8,4,26177063.0,26177060.0,3.0,0.0328172941870942,tri_delay,2019-10-09
157,10,6,3,26177068.0,26177039.0,29.0,0.003045292098217552,ini_delay,2019-10-09
158,13,12,5,26177070.0,26177068.0,2.0,0.05296367355288292,tri_delay,2019-10-09
159,17,9,4,26177104.0,26177009.0,95.0,0.0072093094396123315,ini_delay,2019-10-09
160,15,6,3,26177145.0,26177099.0,46.0,0.00922623461072479,ini_delay,2019-10-09
161,47,7,4,26177159.0,26177128.0,31.0,0.005266587244817808,ini_delay,2019-10-09
162,18,17,6,26177166.0,26177128.0,38.0,0.009589529383277763,ini_delay,2019-10-09
163,16,9,3,26177174.0,26177123.0,51.0,0.005532615857893021,ini_delay,2019-10-09
164,9,19,9,26177181.0,26177147.0,34.0,0.004250659546608223,ini_delay,2019-10-09
165,22,18,2,26177206.0,26177154.0,52.0,0.004711301336313121,ini_delay,2019-10-09
166,20,6,5,26177212.0,26177207.0,5.0,0.003678192114689795,ini_delay,2019-10-09
167,18,9,7,26177213.0,26177207.0,6.0,0.01226297100398618,tri_delay,2019-10-09
168,24,9,2,26177224.0,26177220.0,4.0,0.17711559176328834,tri_delay,2019-10-09
169,15,4,4,26177241.0,26177188.0,53.0,0.024552923325038112,tri_delay,2019-10-09
170,21,22,5,26177277.0,26177253.0,24.0,0.0077790741912728235,ini_delay,2019-10-09
171,25,9,2,26177292.0,26177280.0,12.0,0.016165592774069218,tri_delay,2019-10-10
172,10,4,4,26177299.0,26177128.0,171.0,0.003045292098217552,ini_delay,2019-10-10
173,20,9,7,26177351.0,26177349.0,2.0,0.003678192114689795,ini_delay,2019-10-10
174,21,23,7,26177353.0,26177336.0,17.0,0.0265457009446184,tri_delay,2019-10-10
175,28,3,3,26177354.0,26177333.0,21.0,0.007866158474966745,ini_delay,2019-10-10
176,9,7,10,26177378.0,26177182.0,196.0,0.004250659546608223,ini_delay,2019-10-10
177,29,9,4,26177409.0,26177353.0,56.0,0.009238257418414032,ini_delay,2019-10-10
178,21,6,9,26177412.0,26177377.0,35.0,0.0077790741912728235,ini_delay,2019-10-10
179,24,6,3,26177424.0,26177339.0,85.0,0.008593610619905954,ini_delay,2019-10-10
180,27,17,7,26177433.0,26177414.0,19.0,0.003914837638788573,ini_delay,2019-10-10
181,28,12,6,26177468.0,26177441.0,27.0,0.007866158474966745,ini_delay,2019-10-10
182,27,23,8,26177485.0,26177454.0,31.0,0.003914837638788573,ini_delay,2019-10-10
183,26,7,4,26177495.0,26177488.0,7.0,0.003711858577734894,ini_delay,2019-10-10
184,24,4,4,26177504.0,26177428.0,76.0,0.008593610619905954,ini_delay,2019-10-10
185,25,4,5,26177548.0,26177496.0,52.0,0.002639423845719225,tri_delay,2019-10-10
186,39,5,3,26177579.0,26177556.0,23.0,0.0029112391278793954,ini_delay,2019-10-10
187,42,2,2,26177634.0,26177582.0,52.0,0.00676529327858592,ini_delay,2019-10-10
188,31,7,5,26177637.0,26177616.0,21.0,0.00828251782072335,ini_delay,2019-10-10
189,45,2,2,26177653.0,26177641.0,12.0,0.009099108645690739,ini_delay,2019-10-10
190,29,4,8,26177692.0,26177598.0,94.0,0.009238257418414032,ini_delay,2019-10-10
191,44,3,2,26177720.0,26177665.0,55.0,0.0057348717685850575,ini_delay,2019-10-10
192,43,6,5,26177737.0,26177694.0,43.0,0.009082589879328782,ini_delay,2019-10-10
193,36,7,3,26177760.0,26177718.0,42.0,0.003223020462559978,ini_delay,2019-10-10
194,39,6,6,26177806.0,26177635.0,171.0,0.0029112391278793954,ini_delay,2019-10-10
195,45,0,3,26177900.0,26177700.0,200.0,0.009099108645690739,ini_delay,2019-10-10
196,32,4,8,26177914.0,26177688.0,226.0,0.001506680211812166,ini_delay,2019-10-10
197,48,19,2,26178182.0,26178174.0,8.0,0.008466680708842655,ini_delay,2019-10-10
198,50,19,2,26178198.0,26178186.0,12.0,0.007947329872827848,ini_delay,2019-10-10
199,1,2,2,26178232.0,26178222.0,10.0,0.01723274833169932,tri_delay,2019-10-10
200,53,5,2,26178243.0,26178234.0,9.0,0.02641624509419282,tri_delay,2019-10-10
201,48,9,4,26178246.0,26178226.0,20.0,0.008466680708842655,ini_delay,2019-10-10
202,50,9,4,26178263.0,26178239.0,24.0,0.007947329872827848,ini_delay,2019-10-10
203,58,21,2,26178277.0,26178272.0,5.0,0.0593095404681442,tri_delay,2019-10-10
204,4,3,2,26178288.0,26178270.0,18.0,0.022623584750368755,tri_delay,2019-10-10
205,56,10,2,26178288.0,26178268.0,20.0,0.009216092839416087,ini_delay,2019-10-10
206,52,6,5,26178291.0,26178279.0,12.0,0.009802875243252324,ini_delay,2019-10-10
207,49,6,4,26178291.0,26178277.0,14.0,0.03535028939768158,tri_delay,2019-10-10
208,8,0,3,26178292.0,26178288.0,4.0,0.005113985472331496,ini_delay,2019-10-10
209,58,19,3,26178297.0,26178290.0,7.0,0.05449923164248381,tri_delay,2019-10-10
210,0,4,5,26178301.0,26178293.0,8.0,0.00625143868360868,ini_delay,2019-10-10
211,54,20,5,26178302.0,26178276.0,26.0,0.004791512514749959,ini_delay,2019-10-10
212,1,4,3,26178306.0,26178248.0,58.0,0.003143747927758456,ini_delay,2019-10-10
213,4,5,3,26178315.0,26178295.0,20.0,0.009965394266849923,ini_delay,2019-10-10
214,59,10,2,26178316.0,26178305.0,11.0,0.0041036766143615795,ini_delay,2019-10-10
215,60,2,2,26178316.0,26178311.0,5.0,0.009812593552195045,ini_delay,2019-10-10
216,59,19,3,26178318.0,26178317.0,1.0,0.0041036766143615795,ini_delay,2019-10-10
217,3,4,3,26178322.0,26178263.0,59.0,0.005484760248061078,ini_delay,2019-10-10
218,55,9,4,26178323.0,26178318.0,5.0,0.060833302512582337,tri_delay,2019-10-10
219,50,22,5,26178324.0,26178284.0,40.0,0.012677248831515877,tri_delay,2019-10-10
220,57,0,2,26178329.0,26178320.0,9.0,0.18700661214247885,tri_delay,2019-10-10
221,56,9,4,26178331.0,26178329.0,2.0,0.009216092839416087,ini_delay,2019-10-10
222,6,9,2,26178332.0,26178300.0,32.0,0.019897536244989075,tri_delay,2019-10-10
223,51,14,5,26178338.0,26178337.0,1.0,0.05626854893915707,tri_delay,2019-10-10
224,2,4,2,26178339.0,26178223.0,116.0,0.005535837854962842,ini_delay,2019-10-10
225,50,17,6,26178341.0,26178331.0,10.0,0.03193560735729365,tri_delay,2019-10-10
226,8,3,4,26178343.0,26178317.0,26.0,0.005113985472331496,ini_delay,2019-10-10
227,11,2,2,26178346.0,26178342.0,4.0,0.09676985593646628,tri_delay,2019-10-10
228,53,6,4,26178348.0,26178307.0,41.0,0.007456057793674485,ini_delay,2019-10-10
229,4,4,4,26178352.0,26178333.0,19.0,0.009965394266849923,ini_delay,2019-10-10
230,52,5,7,26178359.0,26178351.0,8.0,0.009802875243252324,ini_delay,2019-10-10
231,8,2,5,26178361.0,26178354.0,7.0,0.11633680673667893,tri_delay,2019-10-10
232,13,5,2,26178361.0,26178359.0,2.0,0.05706696921236122,tri_delay,2019-10-10
233,53,15,5,26178366.0,26178354.0,12.0,0.05920510323784166,tri_delay,2019-10-10
234,61,3,2,26178366.0,26178361.0,5.0,0.00531921867622422,ini_delay,2019-10-10
235,63,21,2,26178381.0,26178369.0,12.0,0.06217530081916326,tri_delay,2019-10-10
236,47,6,2,26178384.0,26178382.0,2.0,0.0823648076093912,tri_delay,2019-10-10
237,12,5,2,26178387.0,26178355.0,32.0,0.03599472413230713,tri_delay,2019-10-10
238,56,18,5,26178394.0,26178353.0,41.0,0.01330164577609528,tri_delay,2019-10-10
239,58,22,6,26178394.0,26178392.0,2.0,0.008099921328307072,ini_delay,2019-10-10
240,5,6,3,26178401.0,26178337.0,64.0,0.007367596346566454,ini_delay,2019-10-10
241,60,6,4,26178409.0,26178403.0,6.0,0.009812593552195045,ini_delay,2019-10-10
242,65,2,2,26178417.0,26178401.0,16.0,0.12268320549144326,tri_delay,2019-10-10
243,53,14,7,26178419.0,26178409.0,10.0,0.007456057793674485,ini_delay,2019-10-10
244,6,6,3,26178421.0,26178419.0,2.0,0.00873525681750565,ini_delay,2019-10-10
245,61,6,3,26178422.0,26178408.0,14.0,0.00531921867622422,ini_delay,2019-10-10
246,17,11,3,26178427.0,26178413.0,14.0,0.0072093094396123315,ini_delay,2019-10-10
247,12,0,3,26178427.0,26178401.0,26.0,0.038759121302389295,tri_delay,2019-10-10
248,7,4,2,26178430.0,26178278.0,152.0,0.009449386952301957,ini_delay,2019-10-10
249,66,10,2,26178431.0,26178424.0,7.0,0.04423691713151319,tri_delay,2019-10-10
250,62,9,5,26178431.0,26178425.0,6.0,0.06905373804926876,tri_delay,2019-10-10
251,51,15,7,26178434.0,26178401.0,33.0,0.0033743405533299695,ini_delay,2019-10-10
252,13,0,3,26178440.0,26178414.0,26.0,0.060455975479097986,tri_delay,2019-10-10
253,16,6,2,26178446.0,26178442.0,4.0,0.1575302695473452,tri_delay,2019-10-10
254,51,6,8,26178459.0,26178448.0,11.0,0.0654304194289202,tri_delay,2019-10-10
255,18,0,2,26178465.0,26178454.0,11.0,0.08324623782479607,tri_delay,2019-10-10
256,56,17,6,26178473.0,26178416.0,57.0,0.042161316645127345,tri_delay,2019-10-10
257,64,6,3,26178473.0,26178464.0,9.0,0.049081960971817155,tri_delay,2019-10-10
258,15,9,2,26178473.0,26178419.0,54.0,0.00922623461072479,ini_delay,2019-10-10
259,70,2,2,26178482.0,26178461.0,21.0,0.0246875517734591,tri_delay,2019-10-10
260,18,6,3,26178497.0,26178480.0,17.0,0.08098398327695769,tri_delay,2019-10-10
261,67,9,2,26178499.0,26178488.0,11.0,0.009358951712722274,ini_delay,2019-10-10
262,12,6,4,26178500.0,26178427.0,73.0,0.006894387204877659,ini_delay,2019-10-10
263,11,4,3,26178501.0,26178368.0,133.0,0.009197466997311107,ini_delay,2019-10-10
264,14,1,2,26178502.0,26178387.0,115.0,0.0014940776505867506,ini_delay,2019-10-10
265,56,6,7,26178503.0,26178491.0,12.0,0.08796806188157498,tri_delay,2019-10-10
266,69,20,3,26178509.0,26178496.0,13.0,0.02702718159820717,tri_delay,2019-10-10
267,10,6,3,26178510.0,26178479.0,31.0,0.003045292098217552,ini_delay,2019-10-10
268,18,8,4,26178515.0,26178500.0,15.0,0.040032652646224465,tri_delay,2019-10-10
269,12,14,5,26178516.0,26178506.0,10.0,0.05195716838042383,tri_delay,2019-10-10
270,68,0,3,26178517.0,26178510.0,7.0,0.1323287838365754,tri_delay,2019-10-10
271,13,12,5,26178518.0,26178508.0,10.0,0.00837291061183633,ini_delay,2019-10-10
272,19,5,2,26178531.0,26178511.0,20.0,0.08725397974786778,tri_delay,2019-10-10
273,70,0,4,26178535.0,26178527.0,8.0,0.007873243812582243,ini_delay,2019-10-10
274,71,10,2,26178540.0,26178520.0,20.0,0.05277373392821005,tri_delay,2019-10-10
275,17,9,4,26178547.0,26178449.0,98.0,0.0072093094396123315,ini_delay,2019-10-10
276,5,7,6,26178555.0,26178552.0,3.0,0.007367596346566454,ini_delay,2019-10-10
277,74,21,2,26178562.0,26178557.0,5.0,0.009700799811404533,ini_delay,2019-10-10
278,64,17,6,26178568.0,26178544.0,24.0,0.0035266983198846357,ini_delay,2019-10-10
279,72,3,2,26178569.0,26178552.0,17.0,0.06946028401534181,tri_delay,2019-10-10
280,18,17,6,26178574.0,26178568.0,6.0,0.009589529383277763,ini_delay,2019-10-10
281,19,6,3,26178580.0,26178570.0,10.0,0.004529700839331269,ini_delay,2019-10-10
282,62,6,8,26178581.0,26178576.0,5.0,0.003878352929779373,ini_delay,2019-10-10
283,71,9,4,26178583.0,26178578.0,5.0,0.00940957649578876,ini_delay,2019-10-10
284,75,2,2,26178583.0,26178566.0,17.0,0.04162262233704798,tri_delay,2019-10-10
285,74,19,3,26178584.0,26178575.0,9.0,0.009700799811404533,ini_delay,2019-10-10
286,70,23,6,26178591.0,26178587.0,4.0,0.007873243812582243,ini_delay,2019-10-10
287,6,4,4,26178593.0,26178504.0,89.0,0.00873525681750565,ini_delay,2019-10-10
288,49,7,11,26178597.0,26178520.0,77.0,0.0016437846344885669,ini_delay,2019-10-10
289,73,9,4,26178598.0,26178589.0,9.0,0.009184278100977706,ini_delay,2019-10-10
290,76,10,2,26178607.0,26178597.0,10.0,0.008267236466086597,ini_delay,2019-10-10
291,13,9,7,26178610.0,26178604.0,6.0,0.00837291061183633,ini_delay,2019-10-10
292,69,14,6,26178626.0,26178585.0,41.0,0.008553545729022664,ini_delay,2019-10-10
293,71,13,5,26178629.0,26178612.0,17.0,0.043257802487861235,tri_delay,2019-10-10
294,58,4,11,26178638.0,26178613.0,25.0,0.008099921328307072,ini_delay,2019-10-10
295,20,0,4,26178638.0,26178621.0,17.0,0.003678192114689795,ini_delay,2019-10-10
296,54,4,12,26178648.0,26178563.0,85.0,0.004791512514749959,ini_delay,2019-10-10
297,18,9,7,26178650.0,26178647.0,3.0,0.009589529383277763,ini_delay,2019-10-10
298,77,0,2,26178650.0,26178649.0,1.0,0.09755853406280718,tri_delay,2019-10-10
299,47,7,4,26178657.0,26178568.0,89.0,0.005266587244817808,ini_delay,2019-10-10
300,78,21,2,26178669.0,26178627.0,42.0,0.009533977209979956,ini_delay,2019-10-10
301,24,9,2,26178671.0,26178660.0,11.0,0.008593610619905954,ini_delay,2019-10-10
